POSICION;FECHA;ANTERIOR;PRIMERO;MINIMO;MAXIMO;ULTIMO;VOLUMEN;AJUSTE;VAR %;IA;VAR. IA;TRADES,,,,,,,,,
MAI.ROS/DIC22;27-06-2022;245,500000;243,000000;242,000000;244,500000;242,500000;344;242,500000;-1,221996;5685,000000;68,000000;138
MAI.ROS/DIC22;28-06-2022;242,500000;242,000000;242,000000;249,500000;249,500000;452;249,500000;2,886598;5830,000000;145,000000;221
MAI.ROS/DIC22;14-07-2022;229,000000;230,000000;227,000000;230,000000;228,800000;235;228,800000;-0,087336;6341,000000;5,000000;155
MAI.ROS/DIC22;15-07-2022;228,800000;230,300000;226,200000;230,300000;229,500000;224;229,500000;0,305944;6341,000000;0,000000;116
MAI.ROS/DIC22;19-07-2022;229,000000;225,000000;223,500000;226,100000;224,500000;192;224,500000;-1,965066;6410,000000;22,000000;126
MAI.ROS/DIC22;18-07-2022;229,500000;233,000000;228,500000;233,000000;229,000000;165;229,000000;-0,217865;6388,000000;47,000000;103
MAI.ROS/DIC22;20-07-2022;224,500000;224,000000;222,800000;224,700000;223,000000;139;223,000000;-0,668151;6447,000000;37,000000;76
MAI.ROS/DIC22;22-07-2022;217,000000;217,300000;214,000000;217,400000;214,000000;324;214,000000;-1,382488;6545,000000;31,000000;155
MAI.ROS/DIC22;21-07-2022;223,000000;221,000000;216,500000;221,000000;216,500000;282;217,000000;-2,690583;6514,000000;67,000000;134
MAI.ROS/DIC22;25-07-2022;214,000000;217,000000;216,000000;218,200000;217,000000;196;217,000000;1,401869;6585,000000;40,000000;140
MAI.ROS/DIC22;27-07-2022;226,000000;227,000000;224,500000;228,500000;226,500000;385;226,500000;0,221239;6905,000000;123,000000;247
MAI.ROS/DIC22;29-07-2022;233,500000;236,000000;231,900000;236,000000;232,500000;501;232,500000;-0,428266;7081,000000;127,000000;245
MAI.ROS/DIC22;28-07-2022;226,500000;227,000000;227,000000;234,100000;233,500000;349;233,500000;3,090508;6954,000000;49,000000;183
MAI.ROS/DIC22;21-04-2022;262,500000;261,000000;259,000000;261,200000;259,500000;58;259,800000;-1,028571;2474,000000;33,000000;30
MAI.ROS/DIC22;22-04-2022;259,800000;256,900000;256,000000;259,500000;259,500000;47;259,500000;-0,115473;2491,000000;17,000000;35
MAI.ROS/DIC22;20-04-2022;262,900000;264,400000;261,800000;267,600000;262,500000;115;262,500000;-0,152149;2441,000000;65,000000;73
